time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
443770183424,11,11965.279999999999,,0.0625,97,0
443770183680,11,11965.279999999999,,0.08984375,97,0
443770183936,12,11965.279999999999,,0.06640625,97,0
443770184192,12,11699.68,,0.04296875,97,0
443770184448,12,11699.68,,0.02734375,97,0
443770184704,12,11699.68,,0.0234375,97,0
443770184960,12,11699.68,,0.05078125,98,0
443770185216,12,11699.68,,0.08984375,100,0
443770185472,12,11699.68,,0.08203125,102,0
443770185728,12,11699.68,,0.046875,104,0
443770185984,12,12244.16,,0.03515625,105,0
443770186240,12,12244.16,,0.05078125,107,0
443770186496,12,12244.16,,0.07421875,105,0
443770186752,12,11487.199999999999,,0.09375,104,0
443770187008,12,11487.199999999999,,0.09375,103,0
443770187264,12,13519.039999999999,,0.12109375,102,0
443770187520,13,13519.039999999999,,0.16015625,101,0
443770187776,14,13266.72,,0.19140625,100,0
443770188032,15,13266.72,,0.24609375,99,0
443770188288,16,16188.32,,0.24609375,99,0
443770188544,17,16188.32,,0.2734375,99,0
443770188800,19,16188.32,,0.31640625,100,0
443770189056,19,16440.64,,0.23046875,102,0
443770189312,19,16440.64,,0.3828125,104,0
443770189568,19,17489.76,,0.234375,104,32
443770189824,20,17489.76,,0.19140625,104,60
443770190080,20,17489.76,,0.13671875,104,63
443770190336,21,19680.96,,0.16015625,103,33
443770190592,23,19680.96,,0.046875,103,0
443770190848,24,19680.96,,0.21484375,103,0
443770191104,24,19680.96,,0.3359375,103,0
443770191360,24,19680.96,,0.1796875,103,0
443770191616,24,29003.519999999997,,0.296875,102,33
443770191872,23,29003.519999999997,,0.17578125,103,0
443770192128,22,28047.359999999997,,0.14453125,104,0
443770192384,22,28047.359999999997,,0.078125,106,0
443770192640,22,28047.359999999997,,0.1953125,107,0
443770192896,22,28047.359999999997,,0.171875,109,0
443770193152,22,26068.64,,0.1875,110,0
443770193408,21,26068.64,,0.16015625,112,0
443770193664,21,26068.64,,0.13671875,114,0
443770193920,20,26068.64,,0.125,115,0
443770194176,20,23532.16,,0.08203125,117,0
443770194432,19,23532.16,,0.16796875,117,0
443770194688,18,25417.92,,0.0703125,118,0
443770194944,18,25417.92,,0.01953125,118,0
443770195200,19,26679.52,,0.07421875,118,0
443770195456,19,26679.52,,0.05859375,117,0
443770195712,19,28153.6,,0.046875,117,0
443770195968,20,28153.6,,0.046875,117,0
443770196224,20,21513.6,,0.04296875,117,0
443770196480,22,21513.6,,0.046875,117,0
443770196736,23,21513.6,,0.1640625,118,0
443770196992,23,21513.6,,0.14453125,118,0
443770197248,23,21487.039999999997,,0.04296875,118,0
443770197504,22,21487.039999999997,,0.07421875,118,0
443770197760,21,21487.039999999997,,0.09375,118,0
443770198016,21,21487.039999999997,,0.01953125,118,0
443770198272,21,22921.28,,0.0859375,116,0
443770198528,21,25431.199999999997,,0.04296875,114,0
443770198784,23,25431.199999999997,,0.2734375,113,0
443770199040,24,25550.719999999998,,0.171875,112,0
443770199296,25,25550.719999999998,,0.125,111,0
443770199552,25,22350.239999999998,,0.1328125,110,0
443770199808,25,22350.239999999998,,0.1328125,109,0
443770200064,24,22164.32,,0.12890625,108,0
443770200320,24,22164.32,,0.0546875,108,0
443770200576,25,23000.96,,0.06640625,108,0
443770200832,26,26214.719999999998,,0.078125,108,0
443770201088,30,29030.079999999998,,0.1875,108,0
443770201344,35,29030.079999999998,,0.171875,108,0
443770201600,38,29388.64,,0.17578125,108,0
443770201856,38,29388.64,,0.1015625,108,0
443770202112,36,28180.16,,0.15234375,107,0
443770202368,35,28180.16,,0.13671875,107,0
443770202624,35,27476.32,,0.17578125,106,0
443770202880,35,27476.32,,0.19140625,106,0
443770203136,36,27449.76,,0.0859375,107,0
443770203392,35,27449.76,,0.15234375,107,0
443770203648,34,27861.44,,0.1328125,107,0
443770203904,34,27861.44,,0.03515625,107,0
443770204160,34,27861.44,,0.02734375,107,0
443770204416,34,27861.44,,0.05078125,107,0
443770204672,33,23226.719999999998,,0.08984375,109,0
443770204928,30,23226.719999999998,,0.0546875,110,0
443770205184,27,22947.84,,0.0859375,112,0
443770205440,26,22947.84,,0.06640625,112,0
443770205696,26,21367.52,,0.0390625,112,0
443770205952,26,21367.52,,0.03125,112,0
443770206208,26,21194.879999999997,,0.07421875,112,0
443770206464,26,21194.879999999997,,0.25390625,112,0
443770206720,26,21805.76,,0.359375,110,0
443770206976,27,21593.28,,0.2890625,110,0
443770207232,27,21593.28,,0.3125,110,0
443770207488,28,22748.64,,0.2109375,110,0
443770207744,28,22748.64,,0.078125,109,0
443770208000,29,24475.039999999997,,0.09765625,108,0
443770208256,31,24475.039999999997,,0.046875,107,0
443770208512,32,21978.399999999998,,0.09375,105,0
443770208768,32,21978.399999999998,,0.08203125,105,0
443770209024,32,25471.039999999997,,0.09765625,106,0
443770209280,32,25471.039999999997,,0.171875,106,0
443770209536,32,25471.039999999997,,0.12109375,106,0
443770209792,32,22708.8,,0.1484375,107,0
443770210048,31,22708.8,,0.0390625,107,0
443770210304,30,22708.8,,0.01953125,108,0
443770210560,29,24594.559999999998,,0.12890625,110,0
443770210816,28,23080.64,,0.125,110,0
443770211072,27,23080.64,,0.08203125,111,0
443770211328,27,21354.239999999998,,0.03515625,111,0
443770211584,28,24647.68,,0.0390625,110,0
443770211840,28,24647.68,,0.1171875,110,0
443770212096,29,28631.68,,0.03125,109,0
443770212352,29,28631.68,,0.0625,109,0
443770212608,29,26706.079999999998,,0.03125,107,0
443770212864,29,26706.079999999998,,0.03125,106,0
443770213120,29,26706.079999999998,,0.046875,105,0
443770213376,29,28976.96,,0.05078125,103,0
443770213632,30,28976.96,,0.1015625,102,0
443770213888,30,28976.96,,0.0703125,102,0
443770214144,30,28976.96,,0.07421875,101,0
443770214400,30,23240.0,,0.0859375,100,0
443770214656,29,23240.0,,0.12890625,100,0
443770214912,28,23465.76,,0.01953125,100,0
443770215168,27,23864.16,,0.08984375,101,0
443770215424,27,23864.16,,0.03515625,102,0
443770215680,27,23864.16,,0.0234375,103,0
443770215936,27,22429.92,,0.078125,104,0
443770216192,26,22429.92,,0.1171875,105,0
443770216448,26,22429.92,,0.15234375,106,0
443770216704,25,19787.2,,0.0390625,105,0
443770216960,25,19787.2,,0.03125,104,0
443770217216,25,19787.2,,0.015625,102,0
443770217472,24,18698.239999999998,,0.0234375,101,0
443770217728,23,18698.239999999998,,0.04296875,99,0
443770217984,23,18007.68,,0.0625,98,0
443770218240,22,18007.68,,0.03125,97,0
443770218496,23,21380.8,,0.03515625,96,0
443770218752,24,21380.8,,0.05078125,94,0
443770219008,25,22004.96,,0.0390625,93,0
443770219264,25,22004.96,,0.01953125,92,0
443770219520,25,22004.96,,0.05078125,93,0
443770219776,25,22004.96,,0.11328125,93,0
443770220032,25,25776.48,,0.0703125,93,0
443770220288,23,25776.48,,0.13671875,91,0
443770220544,23,25776.48,,0.3125,92,0
443770220800,22,22722.079999999998,,0.41015625,94,0
443770221056,22,22722.079999999998,,0.40625,94,0
443770221312,22,21580.0,,0.24609375,94,0
443770221568,22,21580.0,,0.265625,96,71
443770221824,23,21872.16,,0.234375,96,106
443770222080,24,24992.96,,0.25390625,96,107
443770222336,25,24992.96,,0.2109375,97,98
443770222592,26,24992.96,,0.05859375,97,90
443770222848,26,24992.96,,0.15234375,98,72
443770223104,26,24448.48,,0.31640625,101,44
443770223360,25,24448.48,,0.44921875,102,39
443770223616,24,25484.32,,0.42578125,102,56
443770223872,24,22403.36,,0.08203125,101,69
443770224128,26,22403.36,,0.1796875,101,60
443770224384,27,27051.359999999997,,0.05859375,101,0
443770224640,29,27051.359999999997,,0.22265625,103,0
443770224896,29,31115.039999999997,,0.3671875,104,0
443770225152,29,31115.039999999997,,0.234375,106,0
443770225408,30,31115.039999999997,,0.140625,108,52
443770225664,30,31115.039999999997,,0.1171875,109,56
443770225920,29,28578.559999999998,,0.08984375,109,44
443770226176,27,28578.559999999998,,0.10546875,109,0
443770226432,26,26865.44,,0.05078125,110,0
443770226688,25,26865.44,,0.015625,109,0
443770226944,25,27356.8,,0.0,108,0
443770227200,26,27356.8,,0.015625,108,0
443770227456,27,26081.92,,0.04296875,107,0
443770227712,27,26081.92,,0.0625,107,0
443770227968,27,24594.559999999998,,0.07421875,108,0
443770228224,27,24594.559999999998,,0.09765625,108,0
443770228480,26,22934.559999999998,,0.08203125,108,0
443770228736,26,22934.559999999998,,0.03125,106,0
443770228992,27,21168.32,,0.015625,104,0
443770229248,27,21168.32,,0.015625,104,0
443770229504,27,22363.52,,0.07421875,103,0
443770229760,29,22363.52,,0.0859375,103,0
443770230016,30,21991.68,,0.0546875,103,0
443770230272,30,21991.68,,0.0234375,102,0
443770230528,31,21540.16,,0.0234375,101,0
443770230784,30,21540.16,,0.10546875,101,0
443770231040,30,21460.48,,0.0390625,102,0
443770231296,30,21460.48,,0.09765625,103,0
443770231552,31,20902.719999999998,,0.1171875,104,0
443770231808,31,20902.719999999998,,0.08203125,104,0
443770232064,31,20902.719999999998,,0.0859375,104,0
443770232320,31,20809.76,,0.1171875,104,0
443770232576,29,20809.76,,0.078125,104,0
443770232832,28,20265.28,,0.1640625,104,0
443770233088,28,20265.28,,0.18359375,104,0
443770233344,28,21487.039999999997,,0.12890625,103,0
443770233600,28,21487.039999999997,,0.3671875,103,0
443770233856,28,22496.32,,0.30859375,103,0
443770234112,28,22496.32,,0.26953125,104,0
443770234368,28,22496.32,,0.15234375,104,0
443770234624,28,22496.32,,0.3828125,104,0
443770234880,28,31792.32,,0.08984375,104,0
443770235136,26,31792.32,,0.28125,104,0
443770235392,25,31792.32,,0.08984375,104,0
443770235648,24,28698.079999999998,,0.04296875,104,0
443770235904,23,28698.079999999998,,0.09375,105,0
443770236160,23,32257.12,,0.08984375,106,0
443770236416,22,32257.12,,0.0234375,107,0
443770236672,22,32257.12,,0.03125,108,0
443770236928,22,31991.519999999997,,0.04296875,110,0
443770237184,22,31991.519999999997,,0.0390625,111,0
443770237440,23,31991.519999999997,,0.0703125,112,0
443770237696,23,31991.519999999997,,0.05078125,113,0
443770237952,23,31991.519999999997,,0.0234375,114,0
443770238208,22,30251.84,,0.01953125,114,0
443770238464,21,30251.84,,0.1015625,114,0
443770238720,20,30251.84,,0.1796875,114,0
443770238976,20,30251.84,,0.1484375,113,0
443770239232,20,30251.84,,0.1171875,112,0
443770239488,20,30251.84,,0.10546875,111,0
443770239744,20,30251.84,,0.109375,109,0
443770240000,20,30251.84,,0.1484375,107,0
443770240256,19,24660.96,,0.16015625,106,0
443770240512,17,24660.96,,0.16015625,104,0
443770240768,15,24660.96,,0.3046875,103,0
443770241024,15,24660.96,,0.19921875,102,0
443770241280,15,28326.239999999998,,0.25,101,0
443770241536,15,22881.44,,0.125,101,0
443770241792,15,22881.44,,0.08203125,102,0
443770242048,16,22881.44,,0.11328125,103,0
443770242304,16,22881.44,,0.04296875,104,0
443770242560,16,22881.44,,0.05859375,105,0
443770242816,16,23572.0,,0.109375,106,0
443770243072,15,23572.0,,0.140625,108,0
443770243328,15,23572.0,,0.09375,110,0
443770243584,15,20398.079999999998,,0.07421875,110,0
443770243840,15,20398.079999999998,,0.0546875,110,0
443770244096,14,20398.079999999998,,0.11328125,109,0
443770244352,14,20079.36,,0.05078125,109,0
443770244608,14,20079.36,,0.09765625,108,0
443770244864,14,21208.16,,0.07421875,108,0
443770245120,16,26838.879999999997,,0.171875,108,0
443770245376,19,26838.879999999997,,0.2890625,108,0
443770245632,22,20424.64,,0.25,107,0
443770245888,24,21473.76,,0.19140625,106,0
443770246144,25,21473.76,,0.08203125,105,0
443770246400,26,24010.239999999998,,0.16796875,105,0
443770246656,29,26427.199999999997,,0.14453125,105,0
443770246912,33,26427.199999999997,,0.046875,105,0
443770247168,37,31672.8,,0.0625,104,0
443770247424,40,29640.96,,0.1328125,104,0
443770247680,41,29640.96,,0.140625,103,0
443770247936,41,29667.519999999997,,0.1171875,104,0
443770248192,40,29667.519999999997,,0.078125,104,0
443770248448,40,28777.76,,0.03515625,105,0
443770248704,39,28034.079999999998,,0.0546875,106,0
443770248960,38,28034.079999999998,,0.09765625,107,0
443770249216,38,27595.84,,0.07421875,107,0
443770249472,37,27595.84,,0.0703125,106,0
443770249728,37,28273.12,,0.14453125,106,0
443770249984,36,27091.199999999997,,0.1171875,104,0
443770250240,36,27091.199999999997,,0.0546875,103,0
443770250496,35,27091.199999999997,,0.09765625,103,0
443770250752,35,27091.199999999997,,0.046875,103,0
443770251008,34,23040.8,,0.1015625,103,0
443770251264,32,23040.8,,0.14453125,104,0
443770251520,31,21858.879999999997,,0.13671875,105,0
443770251776,30,24236.0,,0.0546875,106,0
443770252032,30,24236.0,,0.05078125,106,0
443770252288,30,24236.0,,0.109375,106,0
443770252544,30,23479.039999999997,,0.17578125,106,0
443770252800,30,23479.039999999997,,0.12109375,105,0
443770253056,30,23479.039999999997,,0.2109375,105,0
443770253312,29,22004.96,,0.11328125,105,0
443770253568,27,22004.96,,0.07421875,104,0
443770253824,26,22336.96,,0.1875,104,0
443770254080,25,22336.96,,0.1015625,103,0
443770254336,25,22336.96,,0.1015625,103,0
443770254592,25,23107.199999999997,,0.0859375,103,0
443770254848,25,23107.199999999997,,0.09375,104,0
443770255104,25,27024.8,,0.1171875,105,0
443770255360,25,27024.8,,0.1640625,106,0
443770255616,26,27024.8,,0.1171875,106,0
443770255872,26,24833.6,,0.234375,107,0
443770256128,25,24833.6,,0.1015625,108,0
443770256384,25,24780.48,,0.0859375,109,0
443770256640,24,24780.48,,0.125,108,0
443770256896,24,24780.48,,0.1171875,109,0
443770257152,24,24780.48,,0.06640625,109,0
443770257408,24,24780.48,,0.0859375,109,0
443770257664,24,24780.48,,0.07421875,109,0
443770257920,23,21208.16,,0.0703125,108,0
443770258176,21,21208.16,,0.171875,107,0
443770258432,20,22244.0,,0.078125,107,0
443770258688,20,22788.48,,0.0390625,108,0
443770258944,21,22788.48,,0.0703125,109,0
443770259200,22,21845.6,,0.0390625,109,0
443770259456,22,21845.6,,0.11328125,109,0
443770259712,23,20225.44,,0.21875,110,0
443770259968,23,20225.44,,0.19140625,112,0
443770260224,24,20225.44,,0.125,112,0
443770260480,24,23638.399999999998,,0.43359375,112,0
443770260736,24,23638.399999999998,,0.171875,112,0
443770260992,23,22815.039999999997,,0.11328125,111,0
443770261248,23,22815.039999999997,,0.1015625,111,0
443770261504,24,28552.0,,0.11328125,111,0
443770261760,28,28459.039999999997,,0.09375,111,0
443770262016,31,28459.039999999997,,0.15625,110,0
443770262272,32,28366.079999999998,,0.1015625,109,0
443770262528,32,28658.239999999998,,0.078125,109,0
443770262784,33,32296.96,,0.140625,109,0
443770263040,33,32296.96,,0.15234375,110,0
443770263296,34,31115.039999999997,,0.203125,110,0
443770263552,35,31115.039999999997,,0.234375,111,0
443770263808,37,31115.039999999997,,0.14453125,112,0
443770264064,37,28193.44,,0.3203125,113,0
443770264320,36,27423.199999999997,,0.35546875,114,0
443770264576,36,27423.199999999997,,0.2109375,116,0
443770264832,36,27423.199999999997,,0.13671875,117,0
443770265088,36,27423.199999999997,,0.1796875,118,0
443770265344,36,27423.199999999997,,0.125,120,0
443770265600,35,25032.8,,0.21484375,121,0
443770265856,31,25032.8,,0.2421875,124,0
443770266112,29,24594.559999999998,,0.16796875,124,43
443770266368,28,24594.559999999998,,0.171875,125,40
443770266624,28,24594.559999999998,,0.1015625,125,0
443770266880,28,24594.559999999998,,0.13671875,126,0
443770267136,27,23332.96,,0.28515625,126,0
443770267392,25,23332.96,,0.42578125,126,0
443770267648,23,23943.84,,0.37109375,126,0
443770267904,22,23943.84,,0.1484375,124,34
443770268160,22,24900.0,,0.1953125,122,0
443770268416,22,24900.0,,0.13671875,120,0
443770268672,22,25723.359999999997,,0.20703125,118,0
443770268928,23,27848.16,,0.2578125,117,0
443770269184,23,27848.16,,0.1484375,116,34
443770269440,24,31460.32,,0.08203125,114,49
443770269696,26,31460.32,,0.0859375,112,47
443770269952,27,32761.76,,0.01953125,112,0
443770270208,28,32761.76,,0.01953125,112,0
443770270464,28,35391.2,,0.0,113,0
443770270720,30,35391.2,,0.0625,115,0
443770270976,31,35391.2,,0.171875,116,0
443770271232,32,34700.64,,0.15625,118,0
443770271488,31,34700.64,,0.18359375,119,0
443770271744,31,34421.759999999995,,0.19140625,121,0
443770272000,30,34421.759999999995,,0.3671875,122,0
443770272256,29,39760.32,,0.125,121,0
443770272512,29,39760.32,,0.1484375,120,0
443770272768,29,37861.28,,0.3359375,120,0
443770273024,29,37861.28,,0.13671875,119,0
443770273280,29,37861.28,,0.15234375,119,0
443770273536,28,35829.439999999995,,0.1328125,118,0
443770273792,27,35829.439999999995,,0.0703125,118,0
443770274048,26,35829.439999999995,,0.08984375,118,0
443770274304,26,33346.08,,0.06640625,120,0
443770274560,25,33346.08,,0.04296875,121,0
443770274816,24,32987.52,,0.078125,122,0
443770275072,24,32987.52,,0.05859375,122,0
443770275328,24,31247.84,,0.13671875,123,0
443770275584,25,31247.84,,0.14453125,123,0
443770275840,25,34448.32,,0.08984375,123,0
443770276096,26,34448.32,,0.14453125,123,0
443770276352,27,34448.32,,0.15625,123,0
443770276608,26,30663.519999999997,,0.15234375,123,0
443770276864,26,30663.519999999997,,0.31640625,123,0
443770277120,25,32310.239999999998,,0.16015625,122,0
443770277376,25,32310.239999999998,,0.24609375,120,0
443770277632,25,35298.24,,0.05859375,119,0
443770277888,26,35298.24,,0.11328125,118,0
443770278144,27,36798.88,,0.09375,117,0
443770278400,27,36798.88,,0.07421875,117,0
443770278656,28,36798.88,,0.18359375,117,0
443770278912,28,36798.88,,0.09375,117,0
443770279168,28,36798.88,,0.171875,118,0
443770279424,27,36798.88,,0.26171875,120,0
443770279680,27,33279.68,,0.0546875,121,0
443770279936,24,33279.68,,0.16015625,121,0
443770280192,22,33279.68,,0.078125,121,0
443770280448,22,33279.68,,0.14453125,121,0
443770280704,22,30172.16,,0.12109375,120,0
443770280960,21,28525.44,,0.13671875,119,0
443770281216,20,28525.44,,0.046875,119,0
443770281472,20,29853.44,,0.05859375,118,0
443770281728,21,29853.44,,0.23828125,118,0
443770281984,22,29853.44,,0.1796875,118,0
443770282240,22,34435.04,,0.125,118,0
443770282496,21,34435.04,,0.1796875,116,0
443770282752,21,34435.04,,0.1328125,115,0
443770283008,21,34435.04,,0.171875,114,0
443770283264,21,34435.04,,0.2578125,115,0
443770283520,20,27277.12,,0.12890625,115,0
443770283776,19,27277.12,,0.0546875,114,0
443770284032,18,27277.12,,0.01953125,114,0
443770284288,18,27277.12,,0.01953125,114,0
443770284544,18,25710.079999999998,,0.23046875,114,0
443770284800,18,28830.879999999997,,0.25390625,113,0
443770285056,19,28830.879999999997,,0.28515625,112,0
443770285312,21,31858.719999999998,,0.2109375,110,0
443770285568,22,31858.719999999998,,0.21875,108,0
443770285824,23,32164.16,,0.24609375,109,0
443770286080,23,32164.16,,0.11328125,109,0
443770286336,23,29999.519999999997,,0.08984375,108,0
443770286592,22,29999.519999999997,,0.10546875,107,0
443770286848,22,21819.039999999997,,0.23828125,107,0
443770287104,22,21819.039999999997,,0.109375,109,0
443770287360,24,28644.96,,0.16796875,111,0
443770287616,27,28644.96,,0.15625,114,0
443770287872,29,28644.96,,0.265625,116,0
443770288128,30,31433.76,,0.22265625,117,0
443770288384,30,31433.76,,0.29296875,119,0
443770288640,29,29853.44,,0.26953125,120,0
443770288896,29,29853.44,,0.18359375,120,0
443770289152,28,32589.12,,0.11328125,120,0
443770289408,28,32589.12,,0.11328125,120,0
443770289664,27,29906.559999999998,,0.1796875,117,0
443770289920,27,29906.559999999998,,0.17578125,115,0
443770290176,27,29906.559999999998,,0.13671875,115,0
443770290432,27,30158.879999999997,,0.0703125,113,0
443770290688,26,30158.879999999997,,0.0859375,111,34
443770290944,26,32230.559999999998,,0.1328125,110,0
443770291200,26,32230.559999999998,,0.20703125,109,0
443770291456,26,31247.84,,0.27734375,108,0
443770291712,26,31247.84,,0.125,108,0
443770291968,25,32496.16,,0.27734375,109,0
443770292224,27,35045.92,3.0,0.046875,108,0
443770292480,29,35045.92,,0.03125,107,0
443770292736,30,33917.119999999995,,0.06640625,106,0
443770292992,31,36174.72,,0.0390625,105,0
443770293248,32,38830.72,,0.02734375,104,0
443770293504,35,38830.72,,0.03515625,103,0
443770293760,37,40118.88,,0.04296875,101,0
443770294016,39,40118.88,,0.0234375,101,0
443770294272,40,38485.439999999995,,0.05859375,100,0
443770294528,39,38485.439999999995,,0.03125,100,0
443770294784,39,35816.159999999996,,0.03125,100,0
443770295040,38,34567.84,5.0,0.02734375,100,0
443770295296,38,34567.84,,0.03515625,101,0
443770295552,37,34567.84,,0.13671875,101,0
443770295808,37,34528.0,3.0,0.07421875,101,0
443770296064,35,34528.0,,0.03515625,100,0
443770296320,33,34036.64,,0.02734375,100,0
443770296576,32,34036.64,,0.0703125,100,0
443770296832,32,34036.64,2.0,0.24609375,100,0
443770297088,31,29123.039999999997,,0.33984375,99,0
443770297344,29,29123.039999999997,,0.42578125,100,0
443770297600,28,29773.76,,0.33203125,102,0
443770297856,27,32044.64,,0.0859375,103,0
443770298112,28,32044.64,,0.10546875,105,0
443770298368,29,32137.6,,0.078125,108,0
443770298624,29,32137.6,,0.05859375,110,0
443770298880,29,32164.16,,0.09375,112,0
443770299136,28,32164.16,,0.02734375,112,0
443770299392,29,30291.68,,0.05078125,113,0
443770299648,30,30291.68,,0.3046875,113,0
443770299904,31,29747.199999999997,,0.46484375,114,0
443770300160,32,36108.32,,0.390625,113,35
443770300416,33,36108.32,,0.328125,113,40
443770300672,35,34408.479999999996,,0.33203125,113,50
443770300928,35,34103.04,,0.3828125,112,77
443770301184,35,34103.04,,0.328125,110,102
443770301440,35,34860.0,,0.1875,109,110
443770301696,36,34860.0,,0.09375,108,109
443770301952,36,33146.88,,0.03125,108,90
443770302208,37,33146.88,,0.02734375,108,43
443770302464,37,33146.88,,0.046875,108,0
443770302720,37,33146.88,,0.0703125,108,0
443770302976,37,33146.88,,0.12109375,109,0
443770303232,35,33146.88,,0.07421875,110,0
443770303488,30,21858.879999999997,,0.11328125,110,0
443770303744,26,21858.879999999997,,0.1640625,109,0
443770304000,25,22483.039999999997,,0.08984375,108,0
443770304256,25,22483.039999999997,,0.09765625,107,0
443770304512,26,20743.36,,0.01953125,106,0
443770304768,25,20743.36,,0.01953125,105,0
443770305024,25,20398.079999999998,,0.04296875,103,0
443770305280,25,20398.079999999998,,0.0859375,102,0
443770305536,25,19428.64,,0.01953125,100,0
443770305792,24,19428.64,,0.0390625,99,0
443770306048,24,18857.6,,0.0703125,99,0
443770306304,23,18857.6,,0.12109375,101,0
443770306560,23,19588.0,,0.08203125,102,0
443770306816,23,19588.0,,0.046875,102,0
443770307072,23,19588.0,,0.07421875,102,0
443770307328,23,19588.0,,0.078125,101,0
443770307584,23,19588.0,,0.10546875,100,0
443770307840,23,22522.879999999997,,0.1484375,100,0
443770308096,24,22522.879999999997,,0.15625,100,0
443770308352,25,22522.879999999997,,0.140625,100,0
443770308608,25,22642.399999999998,,0.09375,100,0
443770308864,24,22642.399999999998,,0.0703125,100,0
443770309120,24,22270.559999999998,,0.015625,100,0
443770309376,24,22270.559999999998,,0.06640625,102,0
443770309632,24,22230.719999999998,,0.03125,103,0
443770309888,24,22230.719999999998,,0.046875,105,0
443770310144,24,22230.719999999998,,0.09375,107,0
443770310400,23,21208.16,,0.05859375,107,0
443770310656,23,21314.399999999998,,0.05078125,107,0
443770310912,23,21314.399999999998,,0.046875,105,0
443770311168,23,21314.399999999998,,0.0234375,103,0
443770311424,23,21354.239999999998,,0.109375,103,0
443770311680,23,21354.239999999998,,0.1015625,102,0
443770311936,23,21354.239999999998,,0.12109375,101,0
443770312192,22,21354.239999999998,,0.328125,101,0
443770312448,23,29773.76,,0.23828125,100,0
443770312704,23,29773.76,,0.17578125,100,0
443770312960,24,27330.239999999998,,0.06640625,99,0
443770313216,25,27914.559999999998,,0.10546875,100,0
443770313472,25,27914.559999999998,,0.07421875,100,0
443770313728,26,29401.92,,0.078125,102,0
443770313984,26,29401.92,,0.09375,104,0
443770314240,27,31858.719999999998,,0.03125,106,0
443770314496,27,31858.719999999998,,0.0234375,108,0
443770314752,27,31858.719999999998,,0.0390625,111,0
443770315008,27,31858.719999999998,,0.0234375,113,0
443770315264,27,30411.199999999997,,0.05078125,113,0
443770315520,25,30411.199999999997,,0.0390625,113,0
443770315776,24,29468.32,,0.046875,113,0
443770316032,24,29468.32,,0.08984375,112,0
443770316288,24,26028.8,,0.046875,112,0
443770316544,26,26028.8,,0.0390625,111,0
443770316800,27,25829.6,,0.1796875,109,0
443770317056,27,25829.6,,0.23828125,103,0
443770317312,27,25829.6,,0.28125,102,0
443770317568,27,23651.68,,0.16015625,100,0
443770317824,25,23651.68,,0.09765625,99,0
443770318080,25,23651.68,,0.0234375,97,0
443770318336,24,23651.68,,0.015625,96,0
443770318592,24,23093.92,,0.015625,96,0
443770318848,23,23093.92,,0.015625,93,0
443770319104,22,23625.12,,0.01953125,93,0
443770319360,21,23625.12,,0.03515625,92,0
443770319616,22,23904.0,,0.0390625,91,0
443770319872,24,25019.52,,0.0234375,91,0
443770320128,25,25019.52,,0.046875,95,0
443770320384,26,25019.52,,0.05078125,95,0
443770320640,26,25019.52,,0.06640625,96,0
443770320896,25,26852.16,,0.0390625,95,0
443770321152,24,26852.16,,0.06640625,95,0
443770321408,23,27808.32,,0.0859375,96,0
443770321664,23,27808.32,,0.0546875,98,0
443770321920,24,27808.32,,0.171875,100,0
443770322176,24,27808.32,,0.140625,101,0
443770322432,24,28764.48,,0.20703125,101,0
443770322688,23,28764.48,,0.12109375,100,0
443770322944,22,28764.48,,0.13671875,100,0
443770323200,22,27994.239999999998,,0.1328125,99,0
443770323456,23,27994.239999999998,,0.05859375,99,0
443770323712,24,25431.199999999997,,0.12109375,99,0
443770323968,24,25431.199999999997,,0.078125,100,0
443770324224,23,27396.64,,0.01953125,101,0
443770324480,23,27396.64,,0.01953125,101,0
443770324736,23,24315.68,,0.04296875,101,0
443770324992,22,24315.68,,0.11328125,102,0
443770325248,22,23372.8,,0.12890625,103,0
443770325504,23,23372.8,,0.11328125,103,0
443770325760,24,25378.079999999998,,0.046875,103,0
443770326016,24,25378.079999999998,,0.03125,102,0
443770326272,25,25311.68,,0.01953125,102,0
443770326528,26,25311.68,,0.01953125,101,0
443770326784,27,25285.12,,0.0234375,101,0
443770327040,28,25285.12,,0.01953125,101,0
443770327296,29,25285.12,,0.01953125,102,0
443770327552,28,26028.8,,0.0390625,103,0
443770327808,28,26028.8,,0.0546875,104,0
443770328064,27,26028.8,,0.04296875,103,0
443770328320,27,23054.079999999998,,0.01953125,103,0
443770328576,27,23054.079999999998,,0.0234375,102,0
443770328832,26,23054.079999999998,,0.05078125,102,0
443770329088,26,23054.079999999998,,0.08203125,102,0
443770329344,26,23054.079999999998,,0.06640625,102,0
443770329600,26,23664.96,,0.1171875,102,0
443770329856,24,23664.96,,0.1328125,100,0
443770330112,23,23664.96,,0.11328125,99,0
443770330368,22,21367.52,,0.03125,99,0
443770330624,21,21367.52,,0.015625,99,0
443770330880,21,18831.04,,0.015625,100,0
443770331136,21,18831.04,,0.01953125,100,0
443770331392,21,18831.04,,0.03515625,101,0
443770331648,21,18831.04,,0.01953125,101,0
443770331904,20,17954.559999999998,,0.02734375,101,0
443770332160,20,17954.559999999998,,0.0625,101,0
443770332416,19,18764.64,,0.109375,103,0
443770332672,19,18764.64,,0.13671875,104,0
